id,key,value,type 
367558026,building,yes,regular
367558027,building,yes,regular
367558028,building,yes,regular
367558029,building,yes,regular
367558030,building,yes,regular
367558031,building,yes,regular
367558032,building,yes,regular
367558033,building,yes,regular
367558034,building,yes,regular
367558035,building,yes,regular
367558036,building,yes,regular
367558037,building,yes,regular
367558038,building,yes,regular
367558039,building,yes,regular
367558040,building,yes,regular
367558041,natural,grassland,regular
367558041,building,yes,regular
367558042,building,yes,regular
367558043,building,yes,regular
367558044,building,yes,regular
367558045,building,yes,regular
367558046,building,yes,regular
367558047,building,yes,regular
367558048,building,yes,regular
367558049,building,yes,regular
367558050,building,yes,regular
367558051,building,yes,regular
367558052,building,yes,regular
367558053,building,yes,regular
367558054,building,yes,regular
367558055,building,yes,regular
367558056,building,yes,regular
367558057,building,yes,regular
367558058,building,yes,regular
367558059,building,yes,regular
367558060,building,yes,regular
367558061,name,Vasudev ind.estate,regular
367558061,building,yes,regular
367558062,building,yes,regular
367558063,building,yes,regular
367558064,building,yes,regular
367558065,building,yes,regular
367558066,building,yes,regular
367558067,building,yes,regular
367558068,building,yes,regular
367558069,natural,grassland,regular
367558069,building,yes,regular
367558070,building,yes,regular
367558071,building,yes,regular
367558072,building,yes,regular
367558073,building,yes,regular
367558074,building,yes,regular
367558075,building,yes,regular
367558076,building,yes,regular
367558077,building,yes,regular
367558078,building,yes,regular
367558079,building,yes,regular
367558080,building,yes,regular
367558081,building,yes,regular
367558082,natural,grassland,regular
367558082,building,yes,regular
367558083,building,yes,regular
367558084,building,yes,regular
367558085,building,yes,regular
367558086,building,yes,regular
367558087,building,yes,regular
367558088,building,yes,regular
367558089,building,yes,regular
367558090,building,yes,regular
367558091,building,yes,regular
367558092,building,yes,regular
367558093,building,yes,regular
367558094,building,yes,regular
367558095,building,yes,regular
367558096,building,yes,regular
367558097,building,yes,regular
367558098,building,yes,regular
367558099,building,yes,regular
367558100,building,yes,regular
367558101,building,yes,regular
367558102,building,yes,regular
367558103,building,yes,regular
367558104,building,yes,regular
367558105,building,yes,regular
367558106,building,yes,regular
367558107,building,yes,regular
367558108,building,yes,regular
367558109,building,yes,regular
367558110,building,yes,regular
367558111,natural,grassland,regular
367558111,building,yes,regular
367558112,building,yes,regular
367558113,building,yes,regular
367558114,building,yes,regular
367558115,building,yes,regular
367558116,building,yes,regular
367558117,building,yes,regular
367558118,building,yes,regular
367558119,building,yes,regular
367558120,building,yes,regular
367558121,building,yes,regular
367558122,building,yes,regular
367558123,building,yes,regular
367558124,building,yes,regular
367558125,natural,grassland,regular
367558125,building,yes,regular
367558127,building,yes,regular
367558129,building,yes,regular
367558131,building,yes,regular
367558133,building,yes,regular
367558134,building,yes,regular
367558136,building,yes,regular
367558138,building,yes,regular
367558140,building,yes,regular
367558142,building,yes,regular
367558144,building,yes,regular
367558145,building,yes,regular
367558147,building,yes,regular
367558148,building,yes,regular
367558150,building,yes,regular
367558152,building,yes,regular
367558154,building,yes,regular
367558156,building,yes,regular
367558157,building,yes,regular
367558159,building,yes,regular
367558161,building,yes,regular
367558163,building,yes,regular
367558164,building,yes,regular
367558166,building,yes,regular
367558168,building,yes,regular
367558170,building,yes,regular
367558172,building,yes,regular
367558174,building,yes,regular
367558175,building,yes,regular
367558177,building,yes,regular
367558178,building,yes,regular
367558180,building,yes,regular
367558182,building,yes,regular
367558184,building,yes,regular
367558186,building,yes,regular
367558187,building,yes,regular
367558189,building,yes,regular
367558191,building,yes,regular
367558193,building,yes,regular
367558194,building,yes,regular
367558195,building,yes,regular
367558196,building,yes,regular
367558197,building,yes,regular
367558198,building,yes,regular
367558199,building,yes,regular
367558200,building,yes,regular
367558201,building,yes,regular
367558202,building,yes,regular
367558203,building,yes,regular
367558204,building,yes,regular
367558205,building,yes,regular
367558206,building,yes,regular
367558207,building,yes,regular
367558208,building,yes,regular
367558209,building,yes,regular
367558210,building,yes,regular
367558211,building,yes,regular
367558212,building,yes,regular
367558213,building,yes,regular
367558214,building,yes,regular
367558215,building,yes,regular
367558216,building,yes,regular
367558217,building,yes,regular
367558218,building,yes,regular
367558219,building,yes,regular
367558220,building,yes,regular
367558221,building,yes,regular
367558222,building,yes,regular
367558223,building,yes,regular
367558224,building,yes,regular
367558225,building,yes,regular
367558226,building,yes,regular
367558227,building,yes,regular
367558228,building,yes,regular
367558229,building,yes,regular
367558230,building,yes,regular
367558231,building,yes,regular
367558232,building,yes,regular
367558233,building,yes,regular
367558234,building,yes,regular
367558235,building,yes,regular
367558236,building,yes,regular
367558237,building,yes,regular
367558238,building,yes,regular
367558239,building,yes,regular
367558240,building,yes,regular
367558241,building,yes,regular
367558242,building,yes,regular
367558243,building,yes,regular
367558244,building,yes,regular
367558245,building,yes,regular
367558246,building,yes,regular
367558247,building,yes,regular
367558248,building,yes,regular
367558249,building,yes,regular
367558250,building,yes,regular
